Categoria;EAN;Marca;Producto;Precio;Supermercado;Enlace;Imagen;Archivo_Imagen
Lácteos y Quesos;"=""7804671930306""";Sin Marca;Bebida Vegetal Coco 0% Azúcar Vilay 1Lt;2250;Eltit;https://super.eltit.cl/products/bebida-vegetal-coco-vilay-1lt;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/8b0f2f4f/1071386-coco_vilay_sin_azucar.JPG;7804671930306.jpg
Lácteos y Quesos;"=""7804671930313""";Sin Marca;Bebida Coco Chocolate Vilay 1Lt;2250;Eltit;https://super.eltit.cl/products/beb-vegetal-vilay-1lt-coco-choc;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/617d304d/1005198-7804671930313.JPG;7804671930313.jpg
Lácteos y Quesos;"=""7804671930337""";Sin Marca;Bebida Almendras Vainilla Vilay Go! 200Ml;799;Eltit;https://super.eltit.cl/products/beb-vegetal-vilay-200ml-almendra-vai;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/66dc244f/1005196-7804671930337.JPG;7804671930337.jpg
Lácteos y Quesos;"=""7804671930344""";Sin Marca;Bebida Arroz Chocolate Vilay Go! 200Ml;799;Eltit;https://super.eltit.cl/products/beb-vegetal-vilay-200ml-arroz-choc;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/d0fe10ca/1005167-7804671930344.JPG;7804671930344.jpg
Lácteos y Quesos;"=""7804671930405""";Sin Marca;Bebida Wilk Original Vilay 1Lt;2250;Eltit;https://super.eltit.cl/products/beb-vegetal-vilay-1lt-wilk-s-a-sin-marcas;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/cdee928b/1005109-7804671930405.JPG;7804671930405.jpg
Lácteos y Quesos;"=""7804671930412""";Sin Marca;Bebida Wilk Chocolate Vilay 1Lt;2350;Eltit;https://super.eltit.cl/products/beb-vegetal-vilay-1lt-wilk-choc;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/5cda0529/1005108-7804671930412.JPG;7804671930412.jpg
Lácteos y Quesos;"=""7804671930429""";Sin Marca;Bebida Wilk Cappuccino Vainilla Vilay 330Ml;1499;Eltit;https://super.eltit.cl/products/beb-vegetal-vilay-330ml-wilk-cap-fran;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/7c333eeb/1005160-7804671930429.JPG;7804671930429.jpg
Lácteos y Quesos;"=""7804671930436""";Sin Marca;Bebida Wilk Cappuccino Caramelo Vilay 330Ml;1499;Eltit;https://super.eltit.cl/products/beb-vegetal-vilay-330ml-cap-car;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/0d6ad441/1005161-7804671930436.JPG;7804671930436.jpg
Lácteos y Quesos;"=""7804671930443""";Sin Marca;Bebida Wilk Té Chai Vilay 330Ml;1499;Eltit;https://super.eltit.cl/products/beb-vegetal-vilay-330ml-te-chai;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/f9c49c91/1005159-7804671930443.JPG;7804671930443.jpg
Lácteos y Quesos;"=""7804671930504""";Sin Marca;Bebida Vegetal Barista Almendra Vilay 1Lt;2990;Eltit;https://super.eltit.cl/products/vilay-barista-1lt-almendra;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/5dc2b283/1018135-7804671930504.JPG;7804671930504.jpg
Lácteos y Quesos;"=""7804671930528""";Sin Marca;Bebida Vegetal Barista Avena Vilay 1Lt;2990;Eltit;https://super.eltit.cl/products/vilay-barista-1lt-avena;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/c40467e7/1018137-7804671930528.JPG;7804671930528.jpg
Despensa;"=""7804673160008""";Cugat;Lentejas 6Mm Los Granos, 1Kg;1990;Cugat;https://cugat.cl/producto/lentejas-6mm-los-gramos-1-kg/;https://cugat.cl/wp-content/uploads/2022/06/LENTEJAS-6MM-247x296.jpg;7804673160008.jpg
Despensa;"=""7804673160015""";Cugat;Poroto Negro Los Granos, 1Kg;1990;Cugat;https://cugat.cl/producto/poroto-negro-los-granos-1-kg/;https://cugat.cl/wp-content/uploads/2023/05/cugat.cl-porotos-negro-los-granos-1-kg-1-247x296.webp;7804673160015.jpg
Despensa;"=""7804673160022""";Cugat;Garbanzos Los Granos Sin Piel, 1Kg;2090;Cugat;https://cugat.cl/producto/garbanzos-los-granos-sin-piel-1-kg/;https://cugat.cl/wp-content/uploads/2023/05/GARBANZOSLOSGRANOSKG-247x296.webp;7804673160022.jpg
Despensa;"=""7804673160039""";Cugat;Arvejas Verdes Partidas Los Granos, 1Kg;1690;Cugat;https://cugat.cl/producto/arvejas-verdes-los-granos-1-kg/;https://cugat.cl/wp-content/uploads/2023/05/ARVEJAS-PARTIDAS-247x296.webp;7804673160039.jpg
Despensa;"=""7804673160046""";Cugat;Poroto Blanco Los Granos, 1Kg;2490;Cugat;https://cugat.cl/producto/poroto-blanco-los-gramos-1-kg/;https://cugat.cl/wp-content/uploads/2022/06/cugat.cl-porotos-blanco-los-granos-1-kg-247x296.webp;7804673160046.jpg
Despensa;"=""7804673160053""";Cugat;Poroto Hallado Los Granos, 1Kg;2490;Cugat;https://cugat.cl/producto/poroto-hallado-los-granos-1-kg/;https://cugat.cl/wp-content/uploads/2023/05/POROTO-HALLADOlosgranos-1-247x296.webp;7804673160053.jpg
Despensa;"=""7804673160077""";Cugat;Poroto Tórtola Los Granos, 1Kg;3790;Cugat;https://cugat.cl/producto/poroto-tortola-los-granos-1-kg/;https://cugat.cl/wp-content/uploads/2023/08/porototortolalosgranos1kg-1-247x296.webp;7804673160077.jpg
Despensa;"=""7804673160091""";Sin Marca;Arroz Grado 2 Los Granos 1Kg;799;Eltit;https://super.eltit.cl/products/arroz-g2-los-granos-1kg;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/473e3d46/957146-LOS_GRANOS_ARROZ_2.jpg;7804673160091.jpg
Despensa;"=""7804673160107""";Cugat;Poroto Pelado Los Granos, 1Kg;2590;Cugat;https://cugat.cl/producto/poroto-pelado-los-granos-1kg/;https://cugat.cl/wp-content/uploads/2023/08/proto_tortola-247x296.webp;7804673160107.jpg
Despensa;"=""7804673160114""";Sin Marca;Arroz Grado 1 Los Granos 1Kg;999;Eltit;https://super.eltit.cl/products/arroz-l-granos-1kg-g1-sin-marcas;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/d8d6c856/957145-LOS_GRANOS_ARROZ_1.jpg;7804673160114.jpg
Bebidas y Licores;"=""7804673220023""";Sin Marca;Cerveza Stout Cuello Negro 330Cc;2450;Eltit;https://super.eltit.cl/products/cerveza-cuello-negro-330cc-stout;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/72206464/1072194-Stout.JPG;7804673220023.jpg
Bebidas y Licores;"=""7804673610138""";Sin Marca;Infusion Mango Africano Siddharta 475Cc;2099;Eltit;https://super.eltit.cl/products/infusion-mango-africano-siddharta-475cc;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/e15ccc4b/1068245-siddharta.JPG;7804673610138.jpg
Despensa;"=""7804673910023""";Sin Marca;Barra Chocolate Wild Protein 45Gr;1299;Eltit;https://super.eltit.cl/products/barra-choclate-wild-protein-45gr;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/a4070d87/912742-barra_de_proteina_chocolate_.jpg;7804673910023.jpg
Despensa;"=""7804673910030""";Sin Marca;Barra Choclate Mani Wild Protein 45Gr;990;Eltit;https://super.eltit.cl/products/barra-choclate-mani-wild-protein-45gr;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/6c54c83d/912746-barra_de_cereal_protein_mani_chocolate_.jpg;7804673910030.jpg
Despensa;"=""7804673910078""";Sin Marca;Barra De Proteína Chocolate Wild Protein 5 Unidades 15Gr;6390;Eltit;https://super.eltit.cl/products/wild-protein-display-5u-chocolate;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/73ab895d/856494-BARRA-DE-PROTEINA.jpg;7804673910078.jpg
Despensa;"=""7804673910191""";Sin Marca;Barra Chocolate Coco Wild Protein 45Gr;1299;Eltit;https://super.eltit.cl/products/barra-chocolate-coco-wild-protein-45gr;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/33d0192f/912744-barra_de_choco_coco_protein_.jpg;7804673910191.jpg
Despensa;"=""7804673910245""";Sin Marca;Barra Caramelo Wild Protein 45Gr;1290;Eltit;https://super.eltit.cl/products/barra-caramelo-wild-protein-45gr;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/836ff043/912749-protein_caramelo.jpg;7804673910245.jpg
Despensa;"=""7804673910450""";Sin Marca;Barras De Cereal Manzana Canela Wild Soul 5 Unidades;3990;Eltit;https://super.eltit.cl/products/barras-de-cereal-manzana-canela-wild-soul-5-unidades;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/d43024a2/1006658-7804673910450.JPG;7804673910450.jpg
Despensa;"=""7804673910481""";Sin Marca;Soul Bar Semillas Pack 5 Unidades;3990;Eltit;https://super.eltit.cl/products/soul-bar-semillas-pack-5-unidades;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/55867c21/958000-7804673910481.JPG;7804673910481.jpg
Despensa;"=""7804673910498""";Sin Marca;Barras De Cereal Maqui Chía Wild Soul 5 Unidades;3990;Eltit;https://super.eltit.cl/products/soul-bar-maqui-chia-pack-5-unidades;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/f5f46a3d/1010330-7804673910498.JPG;7804673910498.jpg
Despensa;"=""7804673910542""";Sin Marca;Barras De Cereal Limón Almendra Wild Soul 5 Unidades;3990;Eltit;https://super.eltit.cl/products/soul-bar-limon-pack-5-unidad;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/3f2fed78/1010328-7804673910542.JPG;7804673910542.jpg
Despensa;"=""7804673910863""";Sin Marca;Barra Café Moka Wild Protein 45Gr;1299;Eltit;https://super.eltit.cl/products/barra-cafe-moka-wild-protein-45gr;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/93083a97/912479-780467391086_barra_de_proteina_moka_.jpg;7804673910863.jpg
Despensa;"=""7804673910887""";Sin Marca;Barra Proteína Vegetal Café Mokka Wild Protein 45Gr 5 Unidades;6390;Eltit;https://super.eltit.cl/products/barra-proteina-vegetal-cafe-moka-wild-protein-45gr-5-unidade;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/400514d0/910607-7804673910887.jpg;7804673910887.jpg
Despensa;"=""7804673913635""";Sin Marca;Barras De Cereal Munchy Chips Wild Protein 4 Unidades;4990;Eltit;https://super.eltit.cl/products/barras-de-cereal-munchy-chips-wild-protein-4-unidades;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/0fbc04a9/968844-dxfgs.jpg;7804673913635.jpg
Despensa;"=""7804673913673""";Sin Marca;Granola Wild Protein Golden Crunchy 300Gr;4990;Eltit;https://super.eltit.cl/products/granola-wild-protein-golden-crunchy-300gr;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/488e418b/1054457-protein_10.jpg;7804673913673.jpg
Hogar;"=""7804674110019""";Cugat;Pellet Premium Pell Pac De 15 Kg – Indef Forestal;3990;Cugat;https://cugat.cl/producto/pellet-premium-15-kilos-indef-forestal/;https://cugat.cl/wp-content/uploads/2024/04/pellet-247x296.webp;7804674110019.jpg
Hogar;"=""7804675060269""";Cugat;Plancha Eléctrica Valory Vp-300 – 2400W;15990;Cugat;https://cugat.cl/producto/plancha-electrica-valory-vp-300-2400w/;https://cugat.cl/wp-content/uploads/2025/07/7804675060269-PLANCHA-VALORY-VP-300-2400W-png-247x296.webp;7804675060269.jpg
Niños y Mundo Bebé;"=""7804676650056""";Sin Marca;Pañales M 14 Unidades Sequitos;2790;Eltit;https://super.eltit.cl/products/panales-sequitos-m-14-unidades;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/1c147107/1006408-sequitos_m_14.jpg;7804676650056.jpg
Niños y Mundo Bebé;"=""7804676650063""";Sin Marca;Pañales Sequitos G 12 Unidades;2790;Eltit;https://super.eltit.cl/products/panales-sequitos-g-12unid-sin-marcas;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/36a5323e/996470-thftyh.jpg;7804676650063.jpg
Niños y Mundo Bebé;"=""7804676650070""";Sin Marca;Pañales Sequitos Xg 10 Unidades;2790;Eltit;https://super.eltit.cl/products/panales-sequitos-xg-10unid-sin-marcas;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/c3d927a9/996471-hty.jpg;7804676650070.jpg
Niños y Mundo Bebé;"=""7804676650094""";Sin Marca;Pañales 3Xg 10 Unidades Sequitos;2790;Eltit;https://super.eltit.cl/products/panales-sequitos-3xg-10-unididades;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/870b62ef/1006405-SEQUITOS_3XG_10_UNIDADES.jpg;7804676650094.jpg
Niños y Mundo Bebé;"=""7804676650100""";Sin Marca;Pañales Xg 52 Unidades Sequitos;13990;Eltit;https://super.eltit.cl/products/panales-sequito-xg-52-unidades;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/eb50978f/1006409-SEQUITOS_XG.jpg;7804676650100.jpg
Niños y Mundo Bebé;"=""7804676650117""";Sin Marca;Pañales Sequitos Xxg 50 Unidades;13990;Eltit;https://super.eltit.cl/products/panales-sequito-xxg-52unid-sin-marcas;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/44b03d5d/996468-gbfgh.jpg;7804676650117.jpg
Niños y Mundo Bebé;"=""7804676650353""";Sin Marca;Mamadera Estándar Con Asas;2990;Eltit;https://super.eltit.cl/products/sequitos-mamadera-standar-c-asas;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/848fec34/1006601-Mamadera-Est%C3%83%C2%A1ndar.jpg;7804676650353.jpg
Niños y Mundo Bebé;"=""7804676650407""";Sin Marca;Chupete De Silicona Sequitos;3490;Eltit;https://super.eltit.cl/products/sequitos-chupete-100-silicona-soft;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/d2826290/1006598-Chupete-de-Silicona.jpg;7804676650407.jpg
Niños y Mundo Bebé;"=""7804676650438""";Sin Marca;Chupete De Entretención Sequitos;2990;Eltit;https://super.eltit.cl/products/sequitos-chupete-fisiologico;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/264bd060/1006596-chupetes_entretecion_sequitos.jpg;7804676650438.jpg
Niños y Mundo Bebé;"=""7804676650452""";Sin Marca;Sequitos Cotonitos 200Unid;1190;Eltit;https://super.eltit.cl/products/sequitos-cotonitos-200un;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/6738bb60/1006600-Montaje-Cotonitos-200.jpg;7804676650452.jpg
Aseo y Limpieza;"=""7804676650858""";Sin Marca;Trapero Húmedo Doña Gaby Lavanda;1790;Eltit;https://super.eltit.cl/products/trapero-humedo-dona-gaby-lavanda;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/e298e864/1006423-Gaby_lavanda_piso.jpg;7804676650858.jpg
Aseo y Limpieza;"=""7804676650865""";Sin Marca;Trapero Húmedo Doña Gaby Limón;1790;Eltit;https://super.eltit.cl/products/trapero-humedo-dona-gaby-limon;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/a86632fe/1006424-Gaby_limon_piso.jpg;7804676650865.jpg
Aseo y Limpieza;"=""7804676650872""";Sin Marca;Bolsas Herméticas Mediana Doña Gaby 20X20.5Cm 10 Unidades;1690;Eltit;https://super.eltit.cl/products/bolsas-hermeticas-mediana-20-20-5cm-10unid;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/2e7f76f6/1077900-Bolsa_hermetica_mediana.JPG;7804676650872.jpg
Aseo y Limpieza;"=""7804676650889""";Sin Marca;Bolsas Herméticas Grandes Doña Gaby 27X28Cm 10 Unidades;1990;Eltit;https://super.eltit.cl/products/bolsas-hermeticas-grandes-27x28cm-10unid;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/46eb7e3d/1077899-Bolsa_hermetica_grande.JPG;7804676650889.jpg
Aseo y Limpieza;"=""7804676651046""";Sin Marca;Aromatizante Eléctrico Limón Doña Gaby 30Ml;2990;Eltit;https://super.eltit.cl/products/des-amb-electrico-aparato-dona-gaby-limon;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/8abb2563/1054208-7804676651046.JPG;7804676651046.jpg
Aseo y Limpieza;"=""7804676651060""";Sin Marca;Aromatizante Eléctrico Manzana Canela Doña Gaby 30Ml;2990;Eltit;https://super.eltit.cl/products/desodorante-ambiental-electrico-dona-gaby-canela;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/3e0be474/1054147-7804676651060.JPG;7804676651060.jpg
Aseo y Limpieza;"=""7804676651084""";Sin Marca;Aromatizante Eléctrico Rosas Doña Gaby 30Ml 2 Unidades;3999;Eltit;https://super.eltit.cl/products/des-amb-elec-gaby-recarga-2u-rosas;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/78e41fbc/1054197-7804676651084.JPG;7804676651084.jpg
Aseo y Limpieza;"=""7804676651138""";Sin Marca;Recarga Aromatizante Limón Doña Gaby 30Ml 3 Unidades;5990;Eltit;https://super.eltit.cl/products/desodorante-ambiental-electrico-recarga-limon-gaby-3u;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/de5f854b/1054212-7804676651138.JPG;7804676651138.jpg
Aseo y Limpieza;"=""7804676651145""";Sin Marca;Recarga Aromatizante Rosas Doña Gaby 30Ml 3 Unidades;5990;Eltit;https://super.eltit.cl/products/desodorante-ambiental-electrico-rosas-recarga-3unid-gaby;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/be3f4ef2/1054196-7804676651145.JPG;7804676651145.jpg
Aseo y Limpieza;"=""7804676651220""";Sin Marca;Recarga Aromatizante Manzana Canela Doña Gaby 30Ml 3 Unidades;5990;Eltit;https://super.eltit.cl/products/des-amb-elec-gaby-recarga-3u-canela;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/06773379/1054198-7804676651220.JPG;7804676651220.jpg
Aseo y Limpieza;"=""7804676651497""";Sin Marca;Papel Higiénico Doble Hoja Blanco Del Sur 80Mt;1099;Eltit;https://super.eltit.cl/products/papel-higienico-doble-hoja-blanco-del-sur-80mt;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/aa5204d9/1077487-Blanco_del_Sur_PH_80Mt.JPG;7804676651497.jpg
Aseo y Limpieza;"=""7804676651510""";Sin Marca;Toalla Papel Blanco Del Sur Ultra 50Mt;1990;Eltit;https://super.eltit.cl/products/toalla-papel-blanco-del-sur-ultra-50mt;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/0d74d04f/997279-gdfhn.jpg;7804676651510.jpg
Aseo y Limpieza;"=""7804676651640""";Sin Marca;Servilletas Blanco Del Sur Cocktail 50U;399;Eltit;https://super.eltit.cl/products/servilletas-blanco-del-sur-50u-cocktail;https://assets.bolder.run/themes/9519/product-placeholder.png?1744750420;7804676651640.jpg
Niños y Mundo Bebé;"=""7804676651930""";Sin Marca;Pañales 4Xg 8 Unidades Sequitos;2790;Eltit;https://super.eltit.cl/products/panales-sequitos-4-xg-8-unidades;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/3b01688d/1006404-SEQUITO_4XG.jpg;7804676651930.jpg
Mascotas;"=""7804676651954""";Sin Marca;Shampoo De Perros Hipoalergénico Prin 500 Ml;2990;Eltit;https://super.eltit.cl/products/prin-shampoo-perros-500ml-hipoalergenico;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/f6b1efed/1069675-shampoo_hipoalerg%C3%83%C2%A9nico_prin.JPG;7804676651954.jpg
Mascotas;"=""7804676651978""";Sin Marca;Shampoo Antipulgas Perros Prin 500Ml;2990;Eltit;https://super.eltit.cl/products/prin-shampoo-perros-500ml-antipulgas;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/966386a2/1069674-shampoo_antipulgas.JPG;7804676651978.jpg
Cuidado Personal;"=""7804676652210""";Sin Marca;Jabón Tocador Pasión Laura Secret 90Gr 3 Unidades;1890;Eltit;https://super.eltit.cl/products/jabon-tocador-pasion-laura-secret-90gr-3-unidades;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/04b0c48e/1056920-7804676652210.JPG;7804676652210.jpg
Cuidado Personal;"=""7804676652227""";Sin Marca;Jabón Tocador Oasis Laura Secret 90Gr 3 Unidades;1890;Eltit;https://super.eltit.cl/products/jabon-tocador-oasis-ls-90gr;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/37fbf2f2/1056906-7804676652227.JPG;7804676652227.jpg
Mascotas;"=""7804676652234""";Sin Marca;Encapsulador Gatillos Malos Olores Prin 250Ml;3990;Eltit;https://super.eltit.cl/products/prin-encapsulador-malos-olores-250ml-gatillo;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/ade7e2d2/1069679-encapsulador_prin.JPG;7804676652234.jpg
Aseo y Limpieza;"=""7804676652265""";Sin Marca;Detergente Para Diluir Doña Gaby 500Ml;3990;Eltit;https://super.eltit.cl/products/det-gaby-500ml-p-diluir;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/8f872b19/1054140-7804676652265.JPG;7804676652265.jpg
Aseo y Limpieza;"=""7804676652357""";Sin Marca;Desodorante Ambiental Doña Gaby Pureza 320Ml;2990;Eltit;https://super.eltit.cl/products/desodorante-ambiental-dona-gaby-pureza-320ml;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/20763aeb/1006416-Gaby_Pureza.jpg;7804676652357.jpg
Aseo y Limpieza;"=""7804676652364""";Sin Marca;Desodorante Ambiental Doña Gaby Amanecer 320Ml;2990;Eltit;https://super.eltit.cl/products/desodorante-ambiental-dona-gaby-amanecer-320ml;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/9c12b485/1006421-Gaby_amanecer.jpg;7804676652364.jpg
Aseo y Limpieza;"=""7804676652371""";Sin Marca;Desodorante Ambiental Doña Gaby Verano 320Ml;2990;Eltit;https://super.eltit.cl/products/desodorante-ambiental-dona-gaby-verano-320ml;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/d9c6f391/1006422-Gaby_verano.jpg;7804676652371.jpg
Aseo y Limpieza;"=""7804676652388""";Sin Marca;Desodorante Ambiental Doña Gaby Frescura 320Ml;2990;Eltit;https://super.eltit.cl/products/desodorante-ambiental-dona-gaby-frescura-320ml;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/1ba263a3/1006417-Gaby_frescura.jpg;7804676652388.jpg
Aseo y Limpieza;"=""7804676652395""";Sin Marca;Desodorante Ambiental Doña Gaby Felicidad 320Ml;2990;Eltit;https://super.eltit.cl/products/desodorante-ambiental-dona-gaby-felicidad-320ml;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/d6684a10/1006418-Gaby_felicidad.jpg;7804676652395.jpg
Aseo y Limpieza;"=""7804676652425""";Sin Marca;Desodorante Ambiental Huerto De Frutillas Doña Gaby 320Ml;1795;Eltit;https://super.eltit.cl/products/desodorante-ambiental-huerto-de-frutillas-dona-gaby-320ml;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/05c3c91a/1054345-7804676652425.JPG;7804676652425.jpg
Aseo y Limpieza;"=""7804676652432""";Sin Marca;Desodorante Ambiental Jardín De Rosas Doña Gaby 320Ml;1795;Eltit;https://super.eltit.cl/products/dona-gaby-ambiental-320ml-jardin-de-rosas;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/b7dedda1/1054342-7804676652432.JPG;7804676652432.jpg
Aseo y Limpieza;"=""7804676652449""";Sin Marca;Desodorante Ambiental Sakura Doña Gaby 320Ml;1795;Eltit;https://super.eltit.cl/products/desodorante-ambiental-sakura-dona-gaby-320ml;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/8affb7af/1054346-7804676652449.JPG;7804676652449.jpg
Aseo y Limpieza;"=""7804676652456""";Sin Marca;Desodorante Ambiental Pradera Doña Gaby 320Ml;1795;Eltit;https://super.eltit.cl/products/desodorante-ambiental-pradera-dona-gaby-320ml;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/3c7f0123/1054349-7804676652456.JPG;7804676652456.jpg
Aseo y Limpieza;"=""7804676652463""";Sin Marca;Desodorante Ambiental Armonía Doña Gaby 320Ml;1795;Eltit;https://super.eltit.cl/products/dona-gaby-ambiental-320ml-armonia;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/9e978454/1054341-7804676652463.JPG;7804676652463.jpg
Aseo y Limpieza;"=""7804676652524""";Sin Marca;Toalla 150Mt Blanco Del Sur;2990;Eltit;https://super.eltit.cl/products/toalla-blanco-del-sur-150mt;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/a9ae658a/1006425-blanco_del_sur_nova.jpg;7804676652524.jpg
Aseo y Limpieza;"=""7804676652623""";Sin Marca;Detergente Líquido Sur Matic 3Lt;4990;Eltit;https://super.eltit.cl/products/det-sur-matic-3lt;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/eece7074/1056897-7804676652623.JPG;7804676652623.jpg
Despensa;"=""7804682060054""";Sin Marca;Durazno Dos Caballos 590Gr Mitades;1990;Eltit;https://super.eltit.cl/products/durazno-dos-caballos-590gr-mitades;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/49fc2443/976189-7804682060054.jpg;7804682060054.jpg
Despensa;"=""7804682060139""";Sin Marca;Cocktail Frutas 820Gr Dos Caballos;2595;Eltit;https://super.eltit.cl/products/cocktail-frutas-820gr-dos-caballos-sin-marcas;https://i.bolder.run/r/czoyMzA1MyxnOjI2MHg/472a6cf7/973118-cocktai_frutas_820.jpg;7804682060139.jpg
